#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HBV" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HBV" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:HBV" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">100.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:HBV" id="estimatedFreqs.s:HBV" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:HBV" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:HBV" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	popSize	CoalescentConstant
5734	-12300.692305584887	-12498.670122127363	-12300.692305584887	-197.9778165424751	-12300.692305584887	3473.8873529881066	21050.449810619302	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2446.5581017303607	-163.05892831796328
5735	-12300.692295984001	-12498.994821941404	-12300.692295984001	-198.30252595740166	-12300.692295984001	3476.490807279666	21063.524364282668	2.6775564244733836	0.23976209727024275	0.26726401922959936	0.21716010139855585	0.27581378210160207	2099.612233659738	-167.00470468661487
5736	-12300.692282027443	-12498.783515714978	-12300.692282027443	-198.09123368753552	-12300.692282027443	3474.3595411000542	21067.539214544726	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2477.481923985129	-162.85067233484267
5737	-12300.692279526056	-12499.010851771864	-12300.692279526056	-198.31857224580733	-12300.692279526056	3476.9781671183173	21063.95870958206	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2595.7077516579857	-161.84960225665876
5738	-12300.69227809689	-12499.104211538224	-12300.69227809689	-198.41193344133305	-12300.69227809689	3476.79874650509	21067.735898745297	2.6775564244733836	0.23976209727024275	0.26726401922959936	0.21716010139855585	0.27581378210160207	2623.8399191777526	-161.65117799145497
5739	-12300.692245772352	-12498.703909523942	-12300.692245772352	-198.01166375159013	-12300.692245772352	3473.507013331121	21048.79293972467	2.6775564244733836	0.23976209727024275	0.26726401922959936	0.21716010139855585	0.27581378210160207	2216.5360153438783	-165.4909536466546
5740	-12300.692244593578	-12498.668098987988	-12300.692244593578	-197.97585439441002	-12300.692244593578	3470.6674318319415	21031.734766550937	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2433.2740452482353	-163.19519677601895
5741	-12300.692209493931	-12499.42011733608	-12300.692209493931	-198.7279078421497	-12300.692209493931	3478.851938382404	21082.9650899619	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2711.7807601158634	-161.05489892147938
5742	-12300.69220455149	-12499.17148446647	-12300.69220455149	-198.4792799149794	-12300.69220455149	3478.323030010283	21086.133357780825	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2628.9986354300536	-161.66478471561553
5743	-12300.69219606887	-12498.733201856483	-12300.69219606887	-198.04100578761205	-12300.69219606887	3476.9367062235788	21086.403319667228	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2301.540698446592	-164.63278397463083
5744	-12300.692170358467	-12498.721303374276	-12300.692170358467	-198.02913301580963	-12300.692170358467	3475.9997020987757	21066.630690262402	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2433.134479790223	-163.24992783712176
5745	-12300.692125571728	-12499.043458698055	-12300.692125571732	-198.3513331263238	-12300.692125571732	3478.0960711609914	21081.992324453757	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2588.0210670969714	-161.9621660249894
5746	-12300.692121705666	-12498.63793462196	-12300.692121705666	-197.94581291629413	-12300.692121705666	3474.8082722226945	21067.51206110326	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2303.715813460266	-164.51490477659348
5747	-12300.69210958671	-12499.195424854022	-12300.69210958671	-198.50331526731236	-12300.69210958671	3472.210013363887	21058.52912484214	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2046.760313421251	-167.75904465836624
5748	-12300.692098493262	-12498.993331529964	-12300.692098493262	-198.3012330367014	-12300.692098493262	3477.0514045886957	21086.153388090584	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2549.105042932781	-162.31622584807326
5749	-12300.69206947289	-12498.636713868194	-12300.69206947289	-197.94464439530452	-12300.69206947289	3478.0515865522984	21067.52038994145	2.6775564244733836	0.23976209727024275	0.26726401922959936	0.21716010139855585	0.27581378210160207	2299.9532353838827	-164.55318835516326
5750	-12300.691997917907	-12498.802492801862	-12300.69199791791	-198.11049488395295	-12300.69199791791	3481.390537158026	21097.265626587745	2.6775564244733836	0.23976209727024275	0.26726401922959936	0.21716010139855585	0.27581378210160207	2207.8036941640958	-165.6810159227378
5751	-12300.691926589487	-12498.63202345959	-12300.691926589485	-197.94009687010444	-12300.691926589485	3469.0718687037042	21041.482421239823	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2379.4373737770984	-163.71995586216266
5752	-12300.691911585198	-12498.815848240392	-12300.691911585198	-198.12393665519375	-12300.691911585198	3472.3008493646694	21051.050634528176	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2155.8622893986976	-166.23723304254185
5753	-12300.69190816872	-12498.606981966033	-12300.69190816872	-197.91507379731462	-12300.69190816872	3472.941603827028	21047.959414112505	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2307.9518124461915	-164.43998695898568
5754	-12300.691875921686	-12498.666692615168	-12300.691875921686	-197.9748166934819	-12300.691875921686	3478.083427056731	21075.27752683796	2.6775564244733836	0.23976209727024275	0.26726401922959936	0.21716010139855585	0.27581378210160207	2292.1106137523307	-164.66516844413735
5755	-12300.691789756678	-12499.79263215329	-12300.691789756678	-199.10084239661222	-12300.691789756678	3473.3608240008098	21051.159571796838	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2820.9763806549963	-160.29679451272764
5756	-12300.691770142343	-12498.901536917074	-12300.69177014234	-198.2097667747331	-12300.69177014234	3477.595901030514	21077.0579156188	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2153.5778727728425	-166.34695691834975
5757	-12300.691693022769	-12498.858325846631	-12300.691693022773	-198.16663282385838	-12300.691693022773	3474.7855332093814	21078.91760429374	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2170.962380748806	-166.12201831069817
5758	-12300.691679685291	-12498.649964623139	-12300.691679685291	-197.95828493784788	-12300.691679685291	3477.763056831729	21067.11101930229	2.6775564244733836	0.23976209727024275	0.26726401922959936	0.21716010139855585	0.27581378210160207	2367.510347187665	-163.86259715463757
5759	-12300.691674657763	-12499.332099715995	-12300.691674657759	-198.64042505823608	-12300.691674657759	3478.5422179891048	21073.173639213917	2.6775564244733836	0.23976209727024275	0.26726401922959936	0.21716010139855585	0.27581378210160207	2006.9240694023927	-168.31418337644078
5760	-12300.691667042865	-12498.673715784282	-12300.691667042865	-197.98204874141612	-12300.691667042865	3478.4601351168976	21062.03603890229	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2261.4979958339172	-164.9916297849618
5761	-12300.691653968992	-12499.337002097776	-12300.691653968992	-198.64534812878372	-12300.691653968992	3473.962004047042	21070.130836352684	2.6775564244733836	0.23976209727024275	0.26726401922959936	0.21716010139855585	0.27581378210160207	2689.666200545222	-161.20179941348437
5762	-12300.69163257299	-12499.291336354698	-12300.69163257299	-198.59970378170658	-12300.69163257299	3478.834554283074	21062.018639670285	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2695.9057969293417	-161.09125705564384
5763	-12300.691598264124	-12498.652266969648	-12300.691598264122	-197.96066870552562	-12300.691598264122	3475.876037422747	21052.114452830887	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2417.9481264358305	-163.3395254866525
5764	-12300.691555382213	-12498.579494084841	-12300.691555382215	-197.887938702627	-12300.691555382215	3471.750078198488	21037.336092272042	2.6775564244733836	0.23976209727024275	0.26726401922959936	0.21716010139855585	0.27581378210160207	2349.2783320293847	-163.98222449205687
5765	-12300.69149187612	-12498.732905924557	-12300.691491876121	-198.04141404843526	-12300.691491876121	3478.222396766673	21077.886115742618	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2232.403700831179	-165.35475708276041
5766	-12300.69146105632	-12499.362641238027	-12300.69146105632	-198.67118018170717	-12300.69146105632	3482.5027138646647	21084.400835327047	2.6775564244733836	0.23976209727024275	0.26726401922959936	0.21716010139855585	0.27581378210160207	2008.745794470244	-168.32582301406862
5767	-12300.6914415206	-12499.222928876863	-12300.6914415206	-198.531487356264	-12300.6914415206	3474.0141233619543	21061.06025720109	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2666.443644437326	-161.32854090324625
5768	-12300.691422463138	-12498.62560416335	-12300.691422463138	-197.9341817002107	-12300.691422463138	3474.169287435362	21053.840087425742	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2375.412203963457	-163.75596853977757
5769	-12300.69141895489	-12498.60991492978	-12300.691418954888	-197.91849597489357	-12300.691418954888	3472.680661347915	21040.30123197002	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2330.308961835229	-164.2102936560848
5770	-12300.691392368966	-12498.721380642497	-12300.69139236897	-198.02998827352684	-12300.69139236897	3474.97507801919	21063.45095824701	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2221.496592433091	-165.45725120217378
5771	-12300.69139121801	-12498.610362384346	-12300.69139121801	-197.9189711663364	-12300.69139121801	3472.2846653380866	21047.469473660516	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2351.8116645442033	-163.986648579557
5772	-12300.691348891025	-12500.619411947459	-12300.691348891025	-199.92806305643438	-12300.691348891025	3475.6275231360933	21055.166971411432	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2994.2764554818746	-159.331991060935
5773	-12300.691340280659	-12498.68193497551	-12300.691340280659	-197.99059469485118	-12300.691340280659	3467.884723728141	21051.209179905713	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2374.4770351708667	-163.8221230491673
5774	-12300.691338604178	-12498.62457732708	-12300.691338604178	-197.9332387229015	-12300.691338604178	3471.5046786455187	21048.301256685838	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2310.964150698085	-164.42673719677077
5775	-12300.691325684378	-12498.608415757897	-12300.691325684378	-197.91709007351898	-12300.691325684378	3475.120634890216	21050.848796421436	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2362.5721166111525	-163.87264366236457
5776	-12300.69130212491	-12499.13997854811	-12300.691302124911	-198.44867642319952	-12300.691302124911	3473.0739477159823	21047.74831251796	2.6775564244733836	0.23976209727024275	0.26726401922959936	0.21716010139855585	0.27581378210160207	2650.0748688196445	-161.4157219380204
5777	-12300.691281784075	-12498.662678138016	-12300.691281784077	-197.9713963539403	-12300.691281784077	3475.3990429318774	21062.365099228235	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2242.829000372469	-165.17587386612814
5778	-12300.691229642918	-12499.151430963922	-12300.691229642918	-198.46020132100418	-12300.691229642918	3481.4009859602825	21089.91799585422	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2628.3099299118508	-161.65285255610678
5779	-12300.691228681977	-12498.697796532564	-12300.691228681975	-198.00656785058882	-12300.691228681975	3476.3552890394267	21073.64777369289	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2282.648437769583	-164.79542862355922
5780	-12300.691222799596	-12498.705317934551	-12300.691222799594	-198.01409513495594	-12300.691222799594	3480.510737259183	21085.945379602934	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2338.5545719466418	-164.21993986298827
5781	-12300.691211988957	-12498.616043406662	-12300.691211988957	-197.92483141770632	-12300.691211988957	3473.166188557895	21040.345099227936	2.6775564244733836	0.23976209727024275	0.26726401922959936	0.21716010139855585	0.27581378210160207	2265.682347399948	-164.8909469487987
5782	-12300.691202500893	-12498.758077098026	-12300.691202500897	-198.0668745971284	-12300.691202500897	3473.6373266979836	21074.75894924868	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2228.5004043232957	-165.42098309937842
5783	-12300.691159792937	-12498.851477946848	-12300.69115979294	-198.16031815390824	-12300.69115979294	3477.5846375337123	21049.532063086644	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2118.0368268091656	-166.66939329896644
5784	-12300.691127529446	-12499.442334628142	-12300.691127529448	-198.7512070986943	-12300.691127529448	3469.910903285038	21044.939477565502	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	1987.9461892392167	-168.623942337994
5785	-12300.691115448037	-12498.681797377576	-12300.691115448037	-197.99068192953928	-12300.691115448037	3474.3937224084357	21069.770549623827	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2274.257288240113	-164.86710020144065
5786	-12300.691092273055	-12499.385222910605	-12300.691092273057	-198.69413063754826	-12300.691092273057	3475.840459991364	21068.407218505534	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2005.5498181221044	-168.38210154349744
5787	-12300.69105922046	-12498.686639321071	-12300.69105922046	-197.99558010061148	-12300.69105922046	3479.9945204178184	21075.892257557105	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2408.2296276177135	-163.47560901143197
5788	-12300.69104207061	-12498.96887263645	-12300.691042070614	-198.27783056583576	-12300.691042070614	3477.7554733560282	21069.224646082504	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2568.2926445989297	-162.09352334708146
5789	-12300.691040662834	-12498.659077712322	-12300.691040662834	-197.96803704948744	-12300.691040662834	3481.0686747414516	21081.758969705606	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2321.6860684331637	-164.34973377792568
5790	-12300.691009588016	-12498.80619774616	-12300.691009588016	-198.115188158145	-12300.691009588016	3470.0271978161563	21048.473519454423	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2157.9364688780774	-166.20679071841505
5791	-12300.691007526559	-12499.763691435184	-12300.691007526559	-199.07268390862504	-12300.691007526559	3468.398196723396	21043.146618771447	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	1934.6864621450015	-169.5049016130444
5792	-12300.690976895952	-12498.680855649092	-12300.690976895952	-197.98987875313972	-12300.690976895952	3474.621982645036	21067.660070214613	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2249.3950206661666	-165.12580201049585
5793	-12300.69096054448	-12498.740599122513	-12300.690960544478	-198.04963857803466	-12300.690960544478	3479.960260721627	21095.77268214404	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2270.399500740238	-164.96631547255538
5794	-12300.690936490819	-12499.29681458328	-12300.690936490819	-198.605878092461	-12300.690936490819	3470.6716950291184	21045.216303833702	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2015.7291419058456	-168.18704364767484
5795	-12300.690925318459	-12499.27609721159	-12300.69092531846	-198.58517189312988	-12300.69092531846	3466.675086804166	21028.23491956212	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2008.7035985408177	-168.2400494163408
5796	-12300.690916565056	-12498.646029045301	-12300.690916565056	-197.95511248024576	-12300.690916565056	3480.9374260134678	21076.212447188824	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2293.6015856653257	-164.62970268130357
5797	-12300.690897639532	-12498.771939936201	-12300.690897639532	-198.0810422966689	-12300.690897639532	3471.5475624322753	21059.014763284493	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2464.8327215545937	-162.97204052817884
5798	-12300.690896642232	-12499.193138651044	-12300.690896642234	-198.5022420088096	-12300.690896642234	3470.101944419599	21040.061417285502	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2031.0768155406931	-167.92242156238927
5799	-12300.690892953708	-12498.903266609492	-12300.69089295371	-198.2123736557816	-12300.69089295371	3474.4017655600164	21067.906246417537	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2530.77883008012	-162.41777168394245
5800	-12300.69089153534	-12499.177655816487	-12300.690891535336	-198.48676428115198	-12300.690891535336	3475.612525924689	21066.767461697196	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2042.36586656442	-167.78856598123278
5801	-12300.690885143138	-12499.759246091424	-12300.690885143138	-199.0683609482866	-12300.690885143138	3474.903183894169	21074.24577143977	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	1939.1663051501587	-169.45349048847058
5802	-12300.690883159312	-12499.140742485062	-12300.690883159312	-198.4498593257499	-12300.690883159312	3472.844618468496	21056.543441049926	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2637.3843306331037	-161.54835440505607
5803	-12300.690870527575	-12498.739578065815	-12300.690870527573	-198.04870753824207	-12300.690870527573	3479.0459185206228	21083.29293296258	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2249.139553683445	-165.18729790751473
5804	-12300.690834337265	-12498.68381921631	-12300.690834337265	-197.9929848790455	-12300.690834337265	3478.451216687068	21072.98516532581	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2384.5161351075917	-163.71994541619944
5805	-12300.690817538503	-12498.691122230812	-12300.690817538503	-198.0003046923089	-12300.690817538503	3477.4239334910308	21084.100495787116	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2346.7400103794303	-164.12083587580446
5806	-12300.690813345194	-12499.256338724035	-12300.690813345194	-198.5655253788406	-12300.690813345194	3477.1264166575684	21068.972780431865	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2672.194308183703	-161.3029394749481
5807	-12300.690726257508	-12498.646628777982	-12300.690726257506	-197.95590252047583	-12300.690726257506	3473.733705597476	21057.56631629344	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2284.4139180106945	-164.72634308632215
5808	-12300.690702888169	-12498.804280354034	-12300.690702888165	-198.11357746586884	-12300.690702888165	3478.4517719836113	21078.18735937638	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2176.9687227632216	-166.00616430873723
5809	-12300.690689234372	-12498.692260647465	-12300.69068923437	-198.00157141309467	-12300.69068923437	3476.2634077424736	21063.167765228063	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2414.724328871019	-163.41398699601382
5810	-12300.690686541153	-12499.998497678052	-12300.690686541151	-199.3078111369006	-12300.690686541151	3472.770122429769	21056.391178804246	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2864.2487265189516	-160.05596899281576
5811	-12300.690668602536	-12500.34740865046	-12300.690668602536	-199.65674004792268	-12300.690668602536	3469.7826931661502	21034.55359566382	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2945.4175505779554	-159.56554460948237
5812	-12300.690638537257	-12498.701088069467	-12300.690638537255	-198.01044953221236	-12300.690638537255	3474.437844393544	21061.413341843592	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2408.2296276177135	-163.49047844303286
5813	-12300.690605070478	-12498.65106648081	-12300.690605070477	-197.96046141033298	-12300.690605070477	3473.2273899146867	21062.499531655576	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2290.092961867848	-164.6716534556966
5814	-12300.690593909483	-12498.654374497288	-12300.690593909483	-197.96378058780556	-12300.690593909483	3467.3156075493916	21035.851254119993	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2238.451864171478	-165.21396344755257
5815	-12300.690587821298	-12498.705388600856	-12300.690587821298	-198.01480077955753	-12300.690587821298	3475.783007971453	21068.889017396843	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2231.164292590241	-165.3410876870388
5816	-12300.690580603003	-12499.371507888258	-12300.690580603003	-198.68092728525463	-12300.690580603003	3473.8839029759083	21046.514383265217	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2715.640027829112	-160.96791777167402
5817	-12300.690576696092	-12498.614195827862	-12300.690576696092	-197.9236191317696	-12300.690576696092	3475.294456539052	21047.03567584423	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2301.08911360776	-164.5201074339373
5818	-12300.690569022296	-12499.041234376573	-12300.690569022296	-198.35066535427725	-12300.690569022296	3474.6975466320137	21074.257753330305	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2095.2237975550524	-167.09859176154413
5819	-12300.690495554432	-12499.440225099637	-12300.690495554429	-198.74972954520803	-12300.690495554429	3470.093566593739	21042.972720741272	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	1982.2384175180368	-168.68238906854538
5820	-12300.690480303467	-12498.834775869334	-12300.69048030347	-198.14429556586458	-12300.69048030347	3477.6219923304843	21075.225736317916	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2511.872362423296	-162.5461819411876
5821	-12300.690461455188	-12498.699471574142	-12300.690461455184	-198.00901011895843	-12300.690461455184	3476.746304228146	21052.46221000684	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2455.4116858620873	-162.99800991610644
5822	-12300.69045071665	-12499.356418956755	-12300.690450716647	-198.66596824010796	-12300.690450716647	3476.492278809028	21069.15533149966	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2701.9044801854	-161.09533427110952
5823	-12300.690436632216	-12498.886382655503	-12300.690436632216	-198.19594602328647	-12300.690436632216	3480.326568393697	21082.91959856686	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2141.106742045614	-166.46359711831954
5824	-12300.690434621596	-12498.754196033828	-12300.690434621598	-198.06376141222967	-12300.690434621598	3472.269304833754	21050.691747241435	2.6775564244733836	0.23992074655035756	0.26726401922959936	0.21700145211844105	0.27581378210160207	2461.118743280387	-162.99339227074307
